Function Name Readability,Variable Name Readability,Tabulators,Tab Indents,Space Indents,Prefer Tabs Over Spaces,Unique Words,author,function
0,0,0,0,0,0,8,AlexX,tolower
1,0,0,0,0,0,56,AlexX,tostr
0,0,0,0,0,0,8,AlexX,toupper
0,0.80,0,0,21,0,23,AlexX,dfs
1,0,0,0,10,0,25,AlexX,init
1,1.00,0,0,16,0,37,AlexX,main
1,1.00,0,0,0,0,7,AlexX,sgn
1,0,0,0,0,0,8,AlexX,sqr
1,0,0,0,0,0,13,AlexX,todouble
1,0,0,0,0,0,12,AlexX,toint
0,0,0,0,0,0,8,AlexX,tolower
1,0,0,0,1,0,56,AlexX,tostr
0,0,0,0,0,0,8,AlexX,toupper
0,1.00,1,1,1,0,5,Aliaksei,gcd
1,1.00,194,58,58,0,42,Aliaksei,main
1,1.00,49,42,42,0,48,Aliaksei,main
1,1.00,108,35,35,0,41,Aliaksei,main
1,1.00,7,5,5,0,6,Aliaksei,razm
1,1.00,71,29,29,0,31,Aliaksei,main
1,1.00,3,3,3,0,12,Aliaksei,comp
1,1.00,105,43,43,0,43,Aliaksei,main
1,0.91,59,27,27,0,30,Aliaksei,main
1,0.89,510,134,134,0,48,Aliaksei,main
0,1.00,18,10,10,0,15,Aliaksei,bfs
1,1.00,88,36,36,0,37,Aliaksei,main
1,1.00,77,35,35,0,30,Aliaksei,main
1,1.00,19,13,39,0,30,alikhtarov,main
1,0.94,33,25,58,0,40,alikhtarov,main
1,0.93,2,2,26,0,33,alikhtarov,main
1,1.00,3,3,21,0,29,alikhtarov,main
1,0.85,18,18,65,0,42,alikhtarov,main
0,0.00,0,0,15,0,29,alikhtarov,dfs
1,1.00,0,0,19,0,26,alikhtarov,main
1,0.00,0,0,11,0,18,alikhtarov,sz
1,1.00,0,0,7,0,10,alikhtarov,bits
1,0.80,0,0,27,0,28,alikhtarov,dp
1,1.00,0,0,11,0,21,alikhtarov,main
0,0.86,0,0,20,0,29,alikhtarov,dfs
0,0.50,23,22,38,0,33,alikhtarov,findbest
1,1.00,2,2,24,0,33,alikhtarov,main
1,0.50,0,0,12,0,15,alikhtarov,reachable
1,1.00,0,0,8,0,13,alikhtarov,canon
1,1.00,0,0,8,0,14,alikhtarov,count
1,1.00,6,6,28,0,35,alikhtarov,main
1,0.45,0,0,9,0,14,alikhtarov,solve
1,1.00,7,6,6,0,13,allenlyh,check
1,1.00,10,8,8,0,11,allenlyh,main
1,1.00,32,20,20,0,23,allenlyh,work
1,1.00,10,8,8,0,12,allenlyh,main
1,0.00,20,9,9,0,17,allenlyh,print
1,0.75,204,86,86,0,21,allenlyh,work
1,1.00,10,8,8,0,11,allenlyh,main
1,0,13,10,10,0,16,allenlyh,work
1,1.00,10,8,8,0,11,allenlyh,main
1,1.00,45,29,29,0,22,allenlyh,work
1,1.00,10,8,8,0,11,allenlyh,main
1,0.80,30,18,18,0,22,allenlyh,solve
1,1.00,42,27,27,0,27,allenlyh,work
1,1.00,11,9,9,0,12,allenlyh,main
1,0.75,17,9,9,0,14,allenlyh,pre
1,0.33,15,8,8,0,19,allenlyh,work
0,0.50,37,14,14,0,14,allenlyh,dfs
1,1.00,10,8,8,0,11,allenlyh,main
1,1.00,20,14,14,0,18,allenlyh,work
1,1.00,2,2,2,0,9,allenlyh,chk
1,1.00,10,8,8,0,11,allenlyh,main
1,0,8,5,5,0,23,allenlyh,read
0,1.00,82,33,33,0,35,allenlyh,spfa
1,1.00,70,42,42,0,33,allenlyh,work
1,1.00,54,22,22,0,23,allenlyh,check
0,1.00,12,8,8,0,12,allenlyh,dfs
1,1.00,10,8,8,0,11,allenlyh,main
1,1.00,8,7,7,0,15,allenlyh,work
1,1.00,201,66,66,0,38,allocator64,main
1,0,9,7,7,0,13,allocator64,check
1,0.71,46,21,21,0,27,allocator64,main
1,1.00,8,6,6,0,8,allocator64,bits
1,0.73,83,35,35,0,39,allocator64,main
0,0.50,8,6,6,0,11,allocator64,to_mask
0,1.00,13,10,10,0,13,allocator64,to_string
0,0.50,31,22,22,0,34,allocator64,dfs
0,0.50,12,6,6,0,12,allocator64,dfs_count
1,0.83,85,34,34,0,31,allocator64,main
0,1.00,8,6,6,0,7,allocator64,bitcnt
0,1.00,5,4,4,0,10,allocator64,bitout
1,1.00,14,10,10,0,15,allocator64,check
0,1.00,1,1,1,0,6,allocator64,cnv
1,1.00,42,22,22,0,33,allocator64,exist
1,0.83,76,26,26,0,31,allocator64,main
1,0.70,62,26,26,0,34,allocator64,main
0,1.00,8,6,6,0,7,allocator64,bitcnt
0,1.00,7,5,5,0,8,allocator64,gcd
1,1.00,86,34,34,0,30,allocator64,main
0,1.00,8,6,6,0,7,allocator64,bitcnt
0,1.00,7,5,5,0,9,allocator64,gcd
1,0.79,102,39,39,0,40,allocator64,main
0,1.00,8,6,6,0,7,allocator64,bitcnt
0,1.00,7,5,5,0,9,allocator64,gcd
1,1.00,129,43,43,0,45,allocator64,main
1,0.91,0,0,52,0,30,ALONG,main
1,1.00,0,0,110,0,29,ALONG,main
1,0.78,0,0,29,0,23,ALONG,main
1,0.60,0,0,42,0,23,ALONG,main
1,1.00,0,0,19,0,18,ALONG,main
1,0.71,0,0,75,0,33,ALONG,main
1,1.00,0,0,88,0,17,ALONG,main
0,1.00,0,0,17,0,17,ALONG,isTrain
0,1.00,0,0,13,0,15,ALONG,isValid
1,1.00,0,0,26,0,31,ALONG,main
1,1.00,0,0,22,0,21,ALONG,main
1,1.00,0,0,14,0,29,alpc104,main
1,1.00,0,0,2,0,9,alpc104,C
1,0.88,0,0,14,0,28,alpc104,calc
0,0.71,0,0,10,0,14,alpc104,lnC
1,0,0,0,10,0,28,alpc104,main
1,1.00,0,0,39,0,32,alpc104,main
1,1.00,0,0,20,0,40,alpc104,main
1,1.00,0,0,20,0,29,alpc104,main
1,1.00,0,0,29,0,34,alpc104,main
1,1.00,0,0,11,0,19,alpc104,doit
1,1.00,0,0,28,0,34,alpc104,main
0,1.00,0,0,14,0,20,alpc104,bfs
1,1.00,0,0,10,0,16,alpc104,init
1,1.00,0,0,14,0,27,alpc104,main
0,1.00,0,0,1,0,8,alpc104,cmp
1,1.00,0,0,20,0,29,alpc104,main
1,0.69,72,22,51,0,35,alphaking,main
1,1.00,10,7,7,0,14,alphaking,calc
1,1.00,519,140,153,0,58,alphaking,main
1,1.00,67,33,33,0,36,alphaking,main
1,1.00,14,8,43,0,38,alphaking,main
1,0.89,0,0,102,0,57,alphaking,main
1,1.00,0,0,57,0,39,alphaking,main
1,1.00,16,13,26,0,30,alphaking,main
1,1.00,92,68,81,0,46,alphaking,main
0,1.00,8,8,15,0,10,alphaking,dfs
1,1.00,25,25,37,0,34,alphaking,main
1,1.00,68,31,32,0,32,amashrabov,main
1,0,0,0,0,0,7,amashrabov,sqr
1,0,0,0,0,0,9,amashrabov,str
1,1.00,0,0,0,0,8,amashrabov,toint
1,1.00,0,0,2,0,42,amashrabov,toll
1,0,14,10,10,0,19,amashrabov,f
1,1.00,29,14,16,0,26,amashrabov,main
1,0,0,0,0,0,7,amashrabov,sqr
1,0,0,0,0,0,9,amashrabov,str
1,1.00,0,0,0,0,8,amashrabov,toint
1,1.00,0,0,2,0,41,amashrabov,toll
1,1.00,77,30,30,0,21,amashrabov,gen
1,1.00,25,14,16,0,26,amashrabov,main
1,0,0,0,0,0,7,amashrabov,sqr
1,0,0,0,0,0,9,amashrabov,str
1,1.00,0,0,0,0,8,amashrabov,toint
1,1.00,0,0,2,0,45,amashrabov,toll
1,1.00,239,75,77,0,41,amashrabov,main
1,0,0,0,0,0,7,amashrabov,sqr
1,0,0,0,0,0,9,amashrabov,str
1,1.00,0,0,0,0,8,amashrabov,toint
1,1.00,0,0,0,0,32,amashrabov,toll
1,1.00,47,21,21,0,20,amashrabov,del
1,1.00,29,17,19,0,27,amashrabov,main
1,0,0,0,0,0,7,amashrabov,sqr
1,0,0,0,0,0,9,amashrabov,str
1,1.00,0,0,0,0,8,amashrabov,toint
1,1.00,0,0,0,0,31,amashrabov,toll
0,0,0,0,3,0,10,amashrabov,convtos
0,0,0,0,5,0,8,amashrabov,convtot
1,0,0,0,16,0,19,amashrabov,f
1,0,0,0,6,0,22,amashrabov,main
0,1.00,0,0,10,0,20,amashrabov,pfunc
1,1.00,0,0,13,0,17,amashrabov,prime
0,0,0,0,1,0,10,amashrabov,printtime
1,0,0,0,0,0,2,amashrabov,solve
0,0,0,0,10,0,9,amashrabov,xgcd
0,1.00,0,0,9,0,18,amashrabov,zfunc
0,0,0,0,3,0,10,amashrabov,convtos
0,0,0,0,5,0,8,amashrabov,convtot
1,0,0,0,6,0,34,amashrabov,main
0,1.00,0,0,10,0,20,amashrabov,pfunc
1,1.00,0,0,13,0,17,amashrabov,prime
0,0,0,0,1,0,10,amashrabov,printtime
1,0,0,0,0,0,2,amashrabov,solve
0,0,0,0,10,0,9,amashrabov,xgcd
0,1.00,0,0,9,0,18,amashrabov,zfunc
1,1.00,164,56,58,0,50,amashrabov,main
1,0,0,0,1,0,36,amashrabov,sqr
1,0,1,1,1,0,5,amashrabov,imp
1,1.00,228,73,75,0,38,amashrabov,main
1,0,0,0,1,0,31,amashrabov,sqr
0,1.00,0,0,3,0,10,Amir.bh,addEdge
1,1.00,0,0,0,0,6,Amir.bh,ascending
0,0.50,0,0,18,0,18,Amir.bh,bfs
1,1.00,0,0,0,0,40,Amir.bh,descending
0,0.50,0,0,24,0,29,Amir.bh,dfs
1,0.00,0,0,4,0,7,Amir.bh,init
1,0.90,42,22,22,0,37,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
1,1.00,0,0,0,0,29,Amir.bh,descending
1,0.92,45,23,23,0,29,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
1,1.00,0,0,0,0,28,Amir.bh,descending
1,0.90,54,26,26,0,30,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
1,1.00,3,3,3,0,13,Amir.bh,calculate
1,1.00,0,0,3,0,8,Amir.bh,count
1,1.00,0,0,0,0,32,Amir.bh,descending
0,1.00,11,11,11,0,14,Amir.bh,dfs
1,0.90,32,16,16,0,28,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
1,1.00,0,0,0,0,29,Amir.bh,descending
1,0.91,63,26,26,0,35,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
1,1.00,0,0,0,0,27,Amir.bh,descending
0,1.00,1,1,1,0,5,Amir.bh,gcd
1,0.90,40,21,21,0,30,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
0,1.00,81,36,36,0,25,Amir.bh,bfs
1,1.00,48,16,16,0,17,Amir.bh,cut
1,1.00,0,0,0,0,33,Amir.bh,descending
1,0.62,25,14,14,0,24,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
1,1.00,0,0,0,0,31,Amir.bh,descending
1,0.93,110,39,39,0,41,Amir.bh,main
1,1.00,0,0,0,0,6,Amir.bh,ascending
1,1.00,11,9,9,0,14,Amir.bh,check
1,1.00,0,0,0,0,34,Amir.bh,descending
1,0.89,53,21,21,0,33,Amir.bh,main
1,1.00,1,1,1,0,4,Amir.bh,sgn
1,0.89,73,30,30,0,24,amirmahdi,main
1,1.00,10,10,10,0,12,amirmahdi,bit
0,1.00,14,9,9,0,19,amirmahdi,dfs
1,1.00,49,17,17,0,23,amirmahdi,isok
0,1.00,20,10,10,0,20,amirmahdi,iszero
1,1.00,79,28,28,0,27,amirmahdi,main
1,1.00,17,8,8,0,14,amirmahdi,solve
1,1.00,46,21,21,0,26,amirmahdi,main
1,0.75,66,28,28,0,27,amirmahdi,main
1,1.00,1,1,1,0,5,amirmahdi,bit
0,1.00,16,10,10,0,18,amirmahdi,dfs
1,1.00,98,32,32,0,29,amirmahdi,main
1,1.00,47,21,21,0,25,amirmahdi,main
1,1.00,11,7,7,0,15,amirmahdi,valid
1,1.00,6,3,3,0,9,amirmahdi,validate
1,1.00,49,22,22,0,24,amirmahdi,main
1,0,30,15,15,0,20,amirmahdi,bt
0,1.00,7,5,5,0,15,amirmahdi,buildTrie
1,1.00,18,11,11,0,17,amirmahdi,main
1,1.00,1,1,1,0,6,amirmahdi,bit
1,0.82,143,49,49,0,36,amirmahdi,main
0,0.75,56,25,25,0,19,amirmahdi,mergesort
1,0.67,17,10,10,0,15,amoebius,main
0,1.00,3,3,3,0,12,amoebius,ismine
1,0.75,44,18,18,0,19,amoebius,main
1,1.00,51,30,30,0,26,amoebius,mark
1,0.88,15,11,11,0,13,amoebius,test
1,0.50,59,21,21,0,22,amoebius,main
1,0.80,19,11,11,0,22,amoebius,main
1,0.75,36,17,17,0,26,amoebius,main
0,0.56,49,21,21,0,30,amoebius,rootAt
0,0.75,7,5,5,0,15,amoebius,subtreeSize
0,0.67,14,10,10,0,19,amoebius,canReachFrom
0,0.67,3,3,3,0,12,amoebius,dfs
1,0,30,22,22,0,33,amoebius,f
1,0.91,148,59,59,0,52,amoebius,main
0,0.67,3,3,3,0,13,amoebius,reachDFS
1,0.93,166,52,52,0,35,amoebius,main
1,1.00,3,3,3,0,11,amoebius,count
1,0.67,32,18,18,0,20,amoebius,go
1,0.67,18,11,11,0,15,amoebius,main
1,1.00,1,1,1,0,9,amoebius,legit
1,0.53,111,37,37,0,46,amoebius,main
1,1.00,110,43,43,0,39,amthabet,main
1,1.00,44,24,24,0,41,amthabet,main
1,0.75,65,33,33,0,41,amthabet,main
1,1.00,20,8,8,0,12,amthabet,flip
1,1.00,117,47,47,0,52,amthabet,main
1,1.00,50,27,27,0,43,amthabet,main
1,0,55,23,23,0,19,amthabet,f
1,1.00,56,28,28,0,38,amthabet,main
1,1.00,15,9,9,0,13,amthabet,calc
1,1.00,112,46,46,0,49,amthabet,main
1,1.00,8,5,5,0,15,amthabet,blocked
1,0.92,123,44,44,0,56,amthabet,main
1,0.83,77,34,34,0,44,amthabet,main
1,1.00,0,0,18,0,31,Amtrix,main
1,0.91,0,0,32,0,39,Amtrix,main
0,1.00,0,0,6,0,6,Amtrix,numlen
1,1.00,0,0,28,0,32,Amtrix,main
0,1.00,0,0,1,0,8,Amtrix,cmp
1,1.00,0,0,18,0,34,Amtrix,main
1,1.00,0,0,25,0,32,Amtrix,main
1,1.00,0,0,15,0,22,Amtrix,survive
1,0.86,0,0,30,0,35,Amtrix,main
1,1.00,0,0,27,0,21,Amtrix,solve
0,0.12,0,0,6,0,19,Amtrix,canMove
1,1.00,0,0,28,0,42,Amtrix,main
1,0.86,0,0,35,0,53,Amtrix,reachable
1,1.00,0,0,25,0,33,Amtrix,main
1,0.82,0,0,51,0,52,Amtrix,main
1,1.00,0,0,1,0,13,Amtrix,szc
1,1.00,0,0,0,0,21,amylase,bit
1,0.67,0,0,1,0,7,amylase,isok
1,1.00,0,0,4,0,9,amylase,main
1,0.81,0,0,48,0,44,amylase,solve
1,1.00,0,0,0,0,24,amylase,bit
1,1.00,0,0,7,0,39,amylase,main
1,0.67,0,0,6,0,14,amylase,solve
1,1.00,0,0,0,0,21,amylase,bit
1,1.00,0,0,3,0,9,amylase,itos
1,1.00,0,0,4,0,9,amylase,main
1,0.91,0,0,18,0,29,amylase,solve
1,1.00,0,0,0,0,21,amylase,bit
1,1.00,0,0,4,0,9,amylase,main
1,0.83,0,0,35,0,23,amylase,solve
1,1.00,0,0,0,0,21,amylase,bit
1,1.00,0,0,4,0,9,amylase,main
1,0.79,0,0,50,0,48,amylase,solve
1,1.00,0,0,0,0,21,amylase,bit
1,1.00,0,0,5,0,11,amylase,main
1,0.91,0,0,21,0,23,amylase,solve
1,1.00,0,0,0,0,21,amylase,bit
1,1.00,0,0,4,0,9,amylase,main
1,0.86,0,0,33,0,35,amylase,solve
1,1.00,0,0,0,0,21,amylase,bit
1,1.00,0,0,4,0,9,amylase,main
1,0.50,0,0,2,0,9,amylase,solve
1,1.00,0,0,0,0,26,amylase,bit
1,1.00,0,0,4,0,9,amylase,main
1,0.90,0,0,61,0,58,amylase,solve
1,1.00,28,19,19,0,19,Ananya,main
1,0.80,66,29,29,0,27,Ananya,main
1,1.00,33,17,17,0,23,Ananya,main
1,0.88,209,63,63,0,43,Ananya,main
1,1.00,50,26,26,0,23,Ananya,main
1,0.89,123,48,48,0,24,Ananya,main
1,1.00,34,19,19,0,20,Ananya,main
1,0.17,37,22,22,0,18,Ananya,recur
0,1.00,11,10,10,0,14,Ananya,dfs
1,1.00,61,28,28,0,27,Ananya,main
1,0.88,80,38,38,0,23,Ananya,main
1,0.92,8,8,57,0,36,Anardael,main
1,1.00,124,108,166,0,32,Anardael,main
0,1.00,0,0,17,0,20,Anardael,printAnswer
0,0.80,14,14,38,0,16,Anardael,solve33
1,1.00,4,4,27,0,27,Anardael,main
1,0.67,0,0,21,0,29,Anardael,main
0,1.00,3,3,13,0,14,Anardael,readQuestion
0,0.75,0,0,24,0,25,Anardael,changeSol
1,1.00,0,0,5,0,12,Anardael,check
1,1.00,0,0,21,0,28,Anardael,main
1,0.86,0,0,21,0,25,Anardael,main
0,1.00,0,0,6,0,16,Anardael,deletecount
1,1.00,0,0,23,0,28,Anardael,main
0,0.92,0,0,29,0,29,Anardael,makeSubTree
1,1.00,2,2,29,0,24,Anardael,main
1,0.80,18,18,46,0,18,Anardael,solve
0,0.80,24,24,61,0,18,Anardael,solve1
1,0.92,3,3,33,0,30,Anardael,main
1,1.00,37,24,24,0,12,Anarivu,func
1,1.00,266,80,80,0,37,Anarivu,main
1,1.00,42,22,22,0,30,Anarivu,main
1,1.00,103,39,39,0,29,Anarivu,main
0,0,0,0,0,0,4,Anarivu,Check
0,1.00,10,7,7,0,11,Anarivu,GetGrid
1,0,0,0,0,0,6,Anarivu,fill
1,1.00,53,26,26,0,30,Anarivu,main
1,0.91,243,76,76,0,38,Anarivu,main
0,1.00,8,6,6,0,8,Anarivu,gcd
1,1.00,76,37,37,0,34,Anarivu,main
0,1.00,10,10,10,0,13,Anarivu,AddEdge
0,1.00,12,8,8,0,11,Anarivu,Dinnic
0,1.00,42,21,21,0,25,Anarivu,bfs
0,1.00,36,16,16,0,16,Anarivu,dfs
1,0.81,175,60,60,0,45,Anarivu,main
1,1.00,31,15,15,0,18,Anarivu,Count
1,1.00,46,23,23,0,20,Anarivu,func
1,1.00,23,15,15,0,25,Anarivu,main
1,1.00,28,13,13,0,14,Anarivu,bub
1,0.88,151,56,56,0,36,Anarivu,main
1,1.00,0,0,8,0,12,anders,deceit
1,1.00,0,0,7,0,10,anders,main
1,1.00,3,3,14,0,15,anders,normal
1,1.00,0,0,12,0,12,anders,solve
1,1.00,0,0,7,0,10,anders,main
1,0.67,0,0,11,0,20,anders,solve
1,1.00,0,0,7,0,10,anders,main
1,0.80,0,0,8,0,13,anders,read
1,1.00,0,0,12,0,20,anders,solve
1,1.00,0,0,7,0,10,anders,main
1,1.00,0,0,9,0,14,anders,solve
0,0.80,4,4,20,0,21,anders,dfs
1,1.00,0,0,7,0,10,anders,main
1,1.00,0,0,4,0,14,anders,possible
1,1.00,0,0,19,0,27,anders,solve
1,1.00,0,0,12,0,16,anders,main
1,1.00,0,0,9,0,12,anders,moves
1,1.00,2,2,23,0,17,anders,solve
0,0.75,0,0,17,0,23,anders,findComb
1,1.00,0,0,7,0,10,anders,main
1,1.00,0,0,8,0,17,anders,solve
0,0.80,0,0,12,0,21,anders,trieSize
1,1.00,0,0,7,0,10,anders,main
1,0.88,13,13,44,0,35,anders,solve
1,1.00,0,0,7,0,10,anders,main
1,1.00,0,0,17,0,18,anders,solve
1,1.00,0,0,14,0,21,Andfive,main
1,1.00,1,1,56,0,37,Andfive,main
1,0.75,1,1,19,0,28,Andfive,main
0,1.00,0,0,5,0,13,Andfive,cmp
1,1.00,0,0,53,0,40,Andfive,main
1,0.75,10,10,31,0,32,Andfive,main
1,0.56,70,29,29,0,41,Andfive,main
1,0.33,0,0,15,0,32,Andfive,main
1,1.00,0,0,1,0,13,Andfive,max
0,0.60,0,0,14,0,22,Andfive,mpsdirec
1,1.00,0,0,11,0,17,Andfive,main
1,1.00,0,0,9,0,14,Andfive,sha
1,1.00,0,0,10,0,14,Andfive,shan
0,1.00,0,0,10,0,19,Andfive,tiesuo
1,0.88,0,0,40,0,34,Andfive,main
1,0.80,59,36,36,0,31,Andrew.Makar,main
1,1.00,21,16,16,0,20,Andrew.Makar,main
1,0,4,3,3,0,9,Andrew.Makar,read
1,1.00,39,23,23,0,26,Andrew.Makar,solve
0,1.00,21,9,9,0,12,Andrew.Makar,c0
0,1.00,21,9,9,0,12,Andrew.Makar,c1
0,1.00,21,9,9,0,12,Andrew.Makar,c2
0,1.00,21,9,9,0,12,Andrew.Makar,c3
1,1.00,68,31,31,0,28,Andrew.Makar,main
1,1.00,10,8,8,0,17,Andrew.Makar,main
1,1.00,11,8,8,0,16,Andrew.Makar,ok
1,1.00,28,16,16,0,19,Andrew.Makar,solve
1,1.00,10,8,8,0,17,Andrew.Makar,main
1,1.00,65,35,35,0,31,Andrew.Makar,solve
1,1.00,12,9,9,0,19,Andrew.Makar,main
1,0.85,183,75,75,0,48,Andrew.Makar,solve
1,1.00,12,9,9,0,19,Andrew.Makar,main
1,1.00,35,21,21,0,23,Andrew.Makar,solve
1,1.00,10,8,8,0,14,Andrew.Makar,add
1,1.00,35,16,16,0,19,Andrew.Makar,check
1,0,7,7,7,0,17,Andrew.Makar,get
1,1.00,12,9,9,0,19,Andrew.Makar,main
1,1.00,113,49,49,0,34,Andrew.Makar,solve
1,0.57,29,13,13,0,15,Andrew.Makar,check
1,1.00,12,9,9,0,19,Andrew.Makar,main
1,1.00,37,22,22,0,20,Andrew.Makar,solve
0,1.00,2,2,2,0,5,AndreySiunov,aabs
0,1.00,17,9,9,0,8,AndreySiunov,gcd
1,1.00,16,14,14,0,28,AndreySiunov,main
1,0.60,25,13,13,0,52,AndreySiunov,solve
0,1.00,2,2,2,0,5,AndreySiunov,aabs
0,1.00,17,9,9,0,8,AndreySiunov,gcd
1,1.00,14,12,12,0,25,AndreySiunov,main
1,0.70,221,44,44,0,22,AndreySiunov,solve
0,1.00,2,2,2,0,5,AndreySiunov,aabs
1,1.00,14,12,12,0,25,AndreySiunov,main
1,1.00,19,15,15,0,14,AndreySiunov,solve
0,1.00,2,2,2,0,17,AndreySiunov,aabs
1,1.00,14,12,12,0,25,AndreySiunov,main
1,0,80,29,29,0,19,AndreySiunov,next
1,0.80,339,98,98,0,45,AndreySiunov,solve
0,1.00,2,2,2,0,5,AndreySiunov,aabs
1,1.00,81,32,32,0,26,AndreySiunov,calc
0,1.00,17,9,9,0,8,AndreySiunov,gcd
1,1.00,14,12,12,0,25,AndreySiunov,main
0,1.00,2,2,2,0,5,AndreySiunov,aabs
1,1.00,100,37,37,0,19,AndreySiunov,calc
0,1.00,17,9,9,0,8,AndreySiunov,gcd
1,1.00,14,12,12,0,25,AndreySiunov,main
0,1.00,2,2,2,0,5,AndreySiunov,aabs
0,1.00,17,9,9,0,8,AndreySiunov,gcd
1,1.00,16,14,14,0,28,AndreySiunov,main
1,1.00,68,34,34,0,22,AndreySiunov,solve
0,1.00,2,2,2,0,5,AndreySiunov,aabs
0,1.00,17,9,9,0,8,AndreySiunov,gcd
1,1.00,16,14,14,0,28,AndreySiunov,main
1,0.91,125,52,52,0,27,AndreySiunov,solve
0,1.00,2,2,2,0,5,AndreySiunov,aabs
1,0,58,28,28,0,16,AndreySiunov,f
0,1.00,17,9,9,0,11,AndreySiunov,gcd
1,1.00,16,14,14,0,28,AndreySiunov,main
1,1.00,71,36,36,0,22,AndreySiunov,solve
1,0,6,6,6,0,59,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.62,71,43,43,0,55,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,0,0,0,0,0,21,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,1.00,23,12,12,0,23,andrii.nakryiko,calcFor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.60,33,21,21,0,50,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,0,0,0,0,0,17,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.67,25,17,17,0,44,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,1.00,53,22,22,0,21,andrii.nakryiko,rec
1,0,0,0,0,0,15,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.48,542,139,139,0,68,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,0,0,0,0,0,13,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.75,49,27,27,0,37,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,0,0,0,0,0,16,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.50,38,23,23,0,42,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
0,0,0,0,0,0,5,andrii.nakryiko,rec2
0,0,0,0,0,0,7,andrii.nakryiko,recA
0,0,0,0,0,0,7,andrii.nakryiko,recB
1,0,0,0,0,0,16,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.71,164,54,54,0,69,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,0,0,0,0,0,34,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.50,41,25,25,0,45,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,0.75,32,19,19,0,18,andrii.nakryiko,rec
1,0,0,0,0,0,31,andrii.nakryiko,Ceil
0,0,0,0,0,0,9,andrii.nakryiko,Floor
0,0.25,1,1,1,0,7,andrii.nakryiko,dist2
0,0,0,0,0,0,11,andrii.nakryiko,extgcd
0,0,0,0,0,0,10,andrii.nakryiko,gcd
1,0.67,76,33,33,0,62,andrii.nakryiko,main
1,0,0,0,0,0,12,andrii.nakryiko,power
1,0.92,81,28,29,0,46,andrii.nakryiko,solve
1,0,0,0,0,0,5,andrii.nakryiko,sqr
1,1.00,43,36,40,0,31,angargo,main
1,1.00,4,4,10,0,23,angargo,main
1,1.00,31,28,32,0,25,angargo,main
1,0,0,0,23,0,24,angargo,bt
0,1.00,0,0,7,0,15,angargo,dfs
1,1.00,0,0,7,0,11,angargo,main
1,1.00,0,0,54,0,21,angargo,ok
1,1.00,0,0,5,0,13,angargo,show
1,1.00,0,0,20,0,28,angargo,solve
1,1.00,0,0,16,0,20,angargo,correct
1,1.00,0,0,6,0,9,angargo,main
1,1.00,0,0,12,0,22,angargo,solve
0,1.00,0,0,2,0,6,angargo,gcd
1,1.00,0,0,6,0,9,angargo,main
